V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20
-0.863022122883002,-1.6631243137451721,-0.509032644975641,-0.1065210776817285,0.8306557963570084,-0.028335206085545774,-0.26358244595978825,0.5187604060579879,-0.538405406200058,0.27299896892724446,0.4104302769110763,-1.6888810477558622,0.6516066545229314,0.12040589793738077,1.044984309185126,-1.4013413057432993,0.2281520669302845,-1.0145779052644521,1.2070272877613892,-1.0064534343576745
1.1671849471738414,0.13235624146283054,1.063143987833644,0.2603161338586524,-0.8663664831831123,1.090760106753732,0.5641294090445231,-1.0657687725221425,0.5766014244396923,0.08486818596686653,-0.792975929149679,-0.6722589721237087,0.7512280319210219,0.09215475773195093,-0.47097671452830725,1.7319957795455414,-0.23728814125948933,0.9466539825079194,0.8651601994877568,0.019842110248534803
0.997107695516208,-0.27120014602167997,0.3922081836215203,-0.4277453297720374,-0.6240043662736927,0.4481945978886206,-0.015095546097033147,-0.9090877709892857,0.3884402201058108,0.3515532758339993,-0.44522684374565735,-0.8550852797982226,0.5373251912498047,-0.02679600034162139,-1.0541841095754045,1.5559929158316121,-0.4456589096877353,0.5496799844527396,1.706429333682515,0.43588269568931376
-1.3958549813362802,1.0648292654868126,-0.571227305983516,-0.2726920443117268,0.14008680494115053,-0.21392750016369683,-1.4786047007717693,0.6686433255631961,-1.3036878339297469,-0.05875241056006676,0.5292313482123832,0.8039104892699125,-0.1857447327928309,-1.0283367413310383,1.024557702571786,-1.3086015669330828,0.34690743602291735,0.36938904749247753,-1.4163415662511312,-0.7496184751444044
-1.437696246215187,1.043834328015378,-0.5101482369621709,-0.3318026411342919,0.10247877881238635,-0.1957420203482981,-1.536931397297508,0.6787970677698053,-1.3047218265343044,-0.0016300084307081415,0.48919895604488584,0.8013891618641013,-0.1817219172192791,-1.0438255802683556,1.0705454703601338,-1.3372857360635095,0.3699006954632476,0.425912202091178,-1.3856520880196348,-0.7744076280946206
-0.8999840074275315,1.2847488746881697,0.25769234829938203,-0.6246448957583723,-0.08609412302367105,-0.3057185236513041,-0.6925116540411478,0.45644334320611957,-1.3014710412434771,0.9027756179364193,0.005239594871797695,0.5897967071897781,0.08707093084628964,-1.5620686582683154,0.47171804174501425,-0.48379066712797486,-0.00773607688768732,-0.4436518559091836,-0.5030605975092365,-0.7897889767580362
-1.091667633734448,1.2862573518207319,-0.39586302689317776,-0.3050101962448091,0.4601182809830528,-0.1065415437198762,-0.25103206717770427,0.1878739057315757,-0.441442690311791,1.6844452472346916,0.6559991916419619,0.5213670789081092,0.06292765142248673,-1.3444406203407173,0.22472828547303544,-0.1713835759868571,1.1739730995903945,-0.9818507087199664,-0.45745929758200843,-0.12574278936490105
-0.909320785686786,1.324385088719123,0.004203907838515309,-0.560864445101631,1.0102824349774873,0.5128681101575424,-0.28077904147624083,-0.11848288943314497,-0.4648387188539922,1.8822611821171957,1.1621989372754866,0.5967979118931196,-0.017927065407543158,-1.5366389123274422,-0.4017713144586001,-0.19916881864380034,1.0774898569285647,-0.5390484043379453,-0.7086090494710885,0.03628015973175245
-1.1695321794911577,0.366447194751188,0.7126997538797432,-0.9061805187497713,-0.24341873608554912,-1.0124194959433621,-0.13425976772580428,-0.23164549085723468,-0.5275714041595095,1.3671081550538793,1.2114986821703544,-0.48785706532753975,-0.11957282775912596,-1.1304953217084523,-1.5872907891066783,-1.188939271532524,-0.1230003336474242,-2.0648921100939526,-0.9542350337405442,0.21809252426470105
-0.2745745762943945,0.40322916287222865,-0.00957690530982222,-0.34698983148580387,-0.6361722812870848,-0.5961832661526617,-1.007699298898151,0.34035250953501067,-0.18531842889400263,0.7158274671058253,0.24715284702968196,0.23452717380321506,0.17711798146529442,-0.7498470943577794,-0.13943852910622911,0.14455521541164182,0.4318295702428299,-0.3099929314813377,0.33546731556560566,-0.1413187532507901
