V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20
0.5156684229364615,-2.7622469655251365,0.20516983201337496,-0.7779633207191541,0.8511283739177734,0.11071102298999015,-0.11399543807583577,-0.628758280238565,0.02296803482417771,1.8051409411382322,0.5259121627381662,-0.34125373109543744,-0.8375852519573423,0.25523196350746835,0.5767956916326497,1.6857529280098,-0.4080573171527827,-0.41023730996960933,0.5786463034917904,-2.097052809911723
0.5156684229364615,-2.7622469655251365,0.20516983201337496,-0.7779633207191541,0.8511283739177734,0.11071102298999015,-0.11399543807583577,-0.628758280238565,0.02296803482417771,1.8051409411382322,0.5259121627381662,-0.34125373109543744,-0.8375852519573423,0.25523196350746835,0.5767956916326497,1.6857529280098,-0.4080573171527827,-0.41023730996960933,0.5786463034917904,-2.097052809911723
-0.17066347461805323,-1.3063914252579678,1.286662519068974,0.6778922195479985,-0.6047271663493792,0.7970429205445051,-1.5698509783429884,-1.87663445761041,-1.4328875054429748,0.34928540087107973,-0.9299433775289864,1.1146018091717151,0.6182702883098102,-0.0359391445459622,0.015251411815319525,3.141608468276977,0.7982229876400009,0.9416285488498894,-0.6276340013009932,-0.6411972696445687
-0.17066347461805323,-1.3063914252579678,1.286662519068974,0.6778922195479985,-0.6047271663493792,0.7970429205445051,-1.5698509783429884,-1.87663445761041,-1.4328875054429748,0.34928540087107973,-0.9299433775289864,1.1146018091717151,0.6182702883098102,-0.0359391445459622,0.015251411815319525,3.141608468276977,0.7982229876400009,0.9416285488498894,-0.6276340013009932,-0.6411972696445687
0.14200384920690923,-0.9937241014330056,0.9739951952440118,0.3652248957230363,-0.29205984252441697,1.1097102443694673,-1.2571836545180262,-1.5639671337854477,-1.4328875054429748,0.6619527246960419,-1.0550103070589714,0.8019344853467529,0.305602964484848,-0.34860646837092457,0.3279187356402819,2.8289411444520125,0.4855556638150387,0.6289612250249272,-0.9403013251259554,-0.3285299458196065
0.14200384920690923,-0.9937241014330056,0.9739951952440118,0.3652248957230363,-0.29205984252441697,1.1097102443694673,-1.2571836545180262,-1.5639671337854477,-1.4328875054429748,0.6619527246960419,-1.0550103070589714,0.8019344853467529,0.305602964484848,-0.34860646837092457,0.3279187356402819,2.8289411444520125,0.4855556638150387,0.6289612250249272,-0.9403013251259554,-0.3285299458196065
1.1031956214939036,-1.1684862418488229,-0.8610072791220683,2.374989510504933,0.6691319297625775,-0.7252922299966128,1.2768673815113223,0.9700839022439006,1.1011635305863736,-0.6487633284225871,1.479040728970377,-1.7321165506825955,-0.9177320184258722,0.787347444331887,-0.7206541068546212,0.5570333190463908,0.22341245319131273,-0.419611617469976,0.7199390088243076,-0.32852994581960654
1.1031956214939036,-1.1684862418488229,-0.8610072791220683,2.374989510504933,0.6691319297625775,-0.7252922299966128,1.2768673815113223,0.9700839022439006,1.1011635305863736,-0.6487633284225871,1.479040728970377,-1.7321165506825955,-0.9177320184258722,0.787347444331887,-0.7206541068546212,0.5570333190463908,0.22341245319131273,-0.419611617469976,0.7199390088243076,-0.32852994581960654
1.9034452575399534,-0.36823660580283635,-0.06075764307609459,1.8943957623663952,1.4693815658085942,0.07495740604936318,0.47661774546532487,0.16983426619792882,0.30091389454039374,0.15148630762339016,1.0717014551438857,-2.2837449405783596,-0.11748238237989915,1.5875970803779156,0.07959552919135489,1.3572829550923962,0.8749333080581432,0.38063801857600377,0.16831061892854,-1.1287795818655892
-0.29335025545405624,-1.2070130744005492,-0.3603206675752777,-0.3023997506276145,0.3310420727116983,-0.2845182233496564,0.556501218665107,0.3296012125974932,-1.057105149855903,-1.1266492635731244,-1.1250940578501238,-0.6860754765827162,-0.6566958264784286,-0.6091984326160941,0.6986924464896668,-0.8395125579016135,-1.3218622049358664,1.0596475407741521,-0.7503493228689548,1.0680159311284203
-1.259878881765551,0.6967554319705769,1.0162504062623052,0.5762626369282905,-0.635486553599797,0.3891229404432043,-1.3472672877060201,-0.13901872743232288,0.49519840149286104,-0.5408743385358556,0.7786744485210015,0.4854743734918234,0.7784527398628815,-0.8435084026310012,-0.5021461498367362,1.0642559484695115,0.5819063014352605,0.561738854492474,1.1534191835021708,-0.8357525752427046
-1.7241935338943668,0.17549653005237809,1.537509308180504,0.05500373501009163,-0.11422765168159821,-0.13213596147499565,-0.8260083857878213,-0.6602776293505217,-0.02606050042533853,-0.019615436617656447,0.25741554660280275,-0.035784528426376284,1.2997116417810803,-0.32224950071280245,0.019112752081463277,1.5855148503877103,0.06064739951706164,0.040479952574274954,1.4688027207972154,-1.2927666825267277
